poll_time,league_id,matchup_id,home,away,start_time,period,bet_type,side,line,american,is_alt,max_risk,currency_hint,cutoff_at,version
2026-08-01T04:37:22.992823+00:00,1624,1633163713,Quillan Salkilld,Mateusz Gamrot,2026-08-08T21:00:00Z,0,ml,home,,-127,0,950,account_ccy,2026-08-08T21:00:00+00:00,3678522126
2026-08-01T04:37:22.992823+00:00,1624,1633163713,Quillan Salkilld,Mateusz Gamrot,2026-08-08T21:00:00Z,0,ml,away,,108,0,950,account_ccy,2026-08-08T21:00:00+00:00,3678522126
2026-08-01T04:37:22.992823+00:00,1624,1632703345,Navajo Stirling,Jan Blachowicz,2026-08-01T19:15:00Z,0,ml,home,,-325,0,8000,account_ccy,2026-08-01T19:15:00+00:00,3678543706
2026-08-01T04:37:22.992823+00:00,1624,1632703345,Navajo Stirling,Jan Blachowicz,2026-08-01T19:15:00Z,0,ml,away,,272,0,8000,account_ccy,2026-08-01T19:15:00+00:00,3678543706
2026-08-01T04:37:22.992823+00:00,1624,1632703345,Navajo Stirling,Jan Blachowicz,2026-08-01T19:15:00Z,0,ou,over,2.5,-203,0,3000,account_ccy,2026-08-01T19:15:00+00:00,3678543706
2026-08-01T04:37:22.992823+00:00,1624,1632703345,Navajo Stirling,Jan Blachowicz,2026-08-01T19:15:00Z,0,ou,under,2.5,168,0,3000,account_ccy,2026-08-01T19:15:00+00:00,3678543706
2026-08-01T04:37:22.992823+00:00,1624,1632709870,Robert Valentin,Dusko Todorovic,2026-08-01T18:15:00Z,0,ml,home,,-161,0,6000,account_ccy,2026-08-01T18:15:00+00:00,3678603635
2026-08-01T04:37:22.992823+00:00,1624,1632709870,Robert Valentin,Dusko Todorovic,2026-08-01T18:15:00Z,0,ml,away,,143,0,6000,account_ccy,2026-08-01T18:15:00+00:00,3678603635
2026-08-01T04:37:22.992823+00:00,1624,1632709870,Robert Valentin,Dusko Todorovic,2026-08-01T18:15:00Z,0,ou,over,1.5,-101,0,3000,account_ccy,2026-08-01T18:15:00+00:00,3678603635
2026-08-01T04:37:22.992823+00:00,1624,1632709870,Robert Valentin,Dusko Todorovic,2026-08-01T18:15:00Z,0,ou,under,1.5,-115,0,3000,account_ccy,2026-08-01T18:15:00+00:00,3678603635
2026-08-01T04:37:22.992823+00:00,1624,1633157652,Billy Quarantillo,Diego Ferreira,2026-08-08T21:00:00Z,0,ml,home,,138,0,950,account_ccy,2026-08-08T21:00:00+00:00,3677868467
2026-08-01T04:37:22.992823+00:00,1624,1633157652,Billy Quarantillo,Diego Ferreira,2026-08-08T21:00:00Z,0,ml,away,,-162,0,950,account_ccy,2026-08-08T21:00:00+00:00,3677868467
2026-08-01T04:37:22.992823+00:00,1624,1633157653,Jose Montanha,Louie Sutherland,2026-08-08T21:00:00Z,0,ml,home,,165,0,950,account_ccy,2026-08-08T21:00:00+00:00,3678456852
2026-08-01T04:37:22.992823+00:00,1624,1633157653,Jose Montanha,Louie Sutherland,2026-08-08T21:00:00Z,0,ml,away,,-195,0,950,account_ccy,2026-08-08T21:00:00+00:00,3678456852
2026-08-01T04:37:22.992823+00:00,1624,1632709873,Hailey Cowan,Nina Milosevic,2026-08-01T14:55:00Z,0,ml,home,,396,0,6000,account_ccy,2026-08-01T14:55:00+00:00,3678594057
2026-08-01T04:37:22.992823+00:00,1624,1632709873,Hailey Cowan,Nina Milosevic,2026-08-01T14:55:00Z,0,ml,away,,-480,0,6000,account_ccy,2026-08-01T14:55:00+00:00,3678594057
2026-08-01T04:37:22.992823+00:00,1624,1632709873,Hailey Cowan,Nina Milosevic,2026-08-01T14:55:00Z,0,ou,over,1.5,-235,0,3000,account_ccy,2026-08-01T14:55:00+00:00,3678594057
2026-08-01T04:37:22.992823+00:00,1624,1632709873,Hailey Cowan,Nina Milosevic,2026-08-01T14:55:00Z,0,ou,under,1.5,197,0,3000,account_ccy,2026-08-01T14:55:00+00:00,3678594057
2026-08-01T04:37:22.992823+00:00,1624,1633157656,Alexia Thainara,Amanda Lemos,2026-08-08T21:00:00Z,0,ml,home,,-233,0,950,account_ccy,2026-08-08T21:00:00+00:00,3677995220
2026-08-01T04:37:22.992823+00:00,1624,1633157656,Alexia Thainara,Amanda Lemos,2026-08-08T21:00:00Z,0,ml,away,,195,0,950,account_ccy,2026-08-08T21:00:00+00:00,3677995220
2026-08-01T04:37:22.992823+00:00,1624,1633157651,Billy Ray Goff,Ty Miller,2026-08-08T21:00:00Z,0,ml,home,,235,0,950,account_ccy,2026-08-08T21:00:00+00:00,3677868304
2026-08-01T04:37:22.992823+00:00,1624,1633157651,Billy Ray Goff,Ty Miller,2026-08-08T21:00:00Z,0,ml,away,,-285,0,950,account_ccy,2026-08-08T21:00:00+00:00,3677868304
2026-08-01T04:37:22.992823+00:00,1624,1632908874,Alexander Poppeck,Jovan Leka,2026-08-01T14:30:00Z,0,ml,home,,234,0,6000,account_ccy,2026-08-01T14:30:00+00:00,3678488898
2026-08-01T04:37:22.992823+00:00,1624,1632908874,Alexander Poppeck,Jovan Leka,2026-08-01T14:30:00Z,0,ml,away,,-270,0,6000,account_ccy,2026-08-01T14:30:00+00:00,3678488898
2026-08-01T04:37:22.992823+00:00,1624,1632908874,Alexander Poppeck,Jovan Leka,2026-08-01T14:30:00Z,0,ou,over,1.5,-193,0,3000,account_ccy,2026-08-01T14:30:00+00:00,3678488898
2026-08-01T04:37:22.992823+00:00,1624,1632908874,Alexander Poppeck,Jovan Leka,2026-08-01T14:30:00Z,0,ou,under,1.5,164,0,3000,account_ccy,2026-08-01T14:30:00+00:00,3678488898
2026-08-01T07:10:16.871132+00:00,1624,1632709875,Stephanie Luciano,Marina Spasic,2026-08-01T14:05:00Z,0,ml,home,,-328,0,6000,account_ccy,2026-08-01T14:05:00+00:00,3678450088
2026-08-01T07:10:16.871132+00:00,1624,1632709875,Stephanie Luciano,Marina Spasic,2026-08-01T14:05:00Z,0,ml,away,,280,0,6000,account_ccy,2026-08-01T14:05:00+00:00,3678450088
2026-08-01T07:10:16.871132+00:00,1624,1632709875,Stephanie Luciano,Marina Spasic,2026-08-01T14:05:00Z,0,ou,over,2.5,-270,0,3000,account_ccy,2026-08-01T14:05:00+00:00,3678450088
2026-08-01T07:10:16.871132+00:00,1624,1632709875,Stephanie Luciano,Marina Spasic,2026-08-01T14:05:00Z,0,ou,under,2.5,224,0,3000,account_ccy,2026-08-01T14:05:00+00:00,3678450088
2026-08-01T07:10:16.871132+00:00,1624,1632908875,Borislav Nikolic,Mark Vologdin,2026-08-01T16:00:00Z,0,ml,home,,-199,0,6000,account_ccy,2026-08-01T16:00:00+00:00,3678537890
2026-08-01T07:10:16.871132+00:00,1624,1632908875,Borislav Nikolic,Mark Vologdin,2026-08-01T16:00:00Z,0,ml,away,,175,0,6000,account_ccy,2026-08-01T16:00:00+00:00,3678537890
2026-08-01T07:10:16.871132+00:00,1624,1632908875,Borislav Nikolic,Mark Vologdin,2026-08-01T16:00:00Z,0,ou,over,2.5,-131,0,3000,account_ccy,2026-08-01T16:00:00+00:00,3678537890
2026-08-01T07:10:16.871132+00:00,1624,1632908875,Borislav Nikolic,Mark Vologdin,2026-08-01T16:00:00Z,0,ou,under,2.5,112,0,3000,account_ccy,2026-08-01T16:00:00+00:00,3678537890
2026-08-01T07:10:16.871132+00:00,1624,1632709872,Kyle Prepolec,Mateusz Rebecki,2026-08-01T15:20:00Z,0,ml,home,,545,0,6000,account_ccy,2026-08-01T15:20:00+00:00,3678501355
2026-08-01T07:10:16.871132+00:00,1624,1632709872,Kyle Prepolec,Mateusz Rebecki,2026-08-01T15:20:00Z,0,ml,away,,-694,0,6000,account_ccy,2026-08-01T15:20:00+00:00,3678501355
2026-08-01T07:10:16.871132+00:00,1624,1632709872,Kyle Prepolec,Mateusz Rebecki,2026-08-01T15:20:00Z,0,ou,over,1.5,-158,0,3000,account_ccy,2026-08-01T15:20:00+00:00,3678501355
2026-08-01T07:10:16.871132+00:00,1624,1632709872,Kyle Prepolec,Mateusz Rebecki,2026-08-01T15:20:00Z,0,ou,under,1.5,135,0,3000,account_ccy,2026-08-01T15:20:00+00:00,3678501355
2026-08-01T07:10:16.871132+00:00,1624,1632061617,Ian Machado Garry,Islam Makhachev,2026-08-15T21:00:00Z,0,ml,home,,255,0,2050,account_ccy,2026-08-15T21:00:00+00:00,3677650793
2026-08-01T07:10:16.871132+00:00,1624,1632061617,Ian Machado Garry,Islam Makhachev,2026-08-15T21:00:00Z,0,ml,away,,-311,0,2050,account_ccy,2026-08-15T21:00:00+00:00,3677650793
2026-08-01T07:10:16.871132+00:00,1624,1633157655,Ravena Oliveira,Juliana Miller,2026-08-08T21:00:00Z,0,ml,home,,197,0,950,account_ccy,2026-08-08T21:00:00+00:00,3677869207
2026-08-01T07:10:16.871132+00:00,1624,1633157655,Ravena Oliveira,Juliana Miller,2026-08-08T21:00:00Z,0,ml,away,,-235,0,950,account_ccy,2026-08-08T21:00:00+00:00,3677869207
2026-08-01T07:10:16.871132+00:00,1624,1633163716,Guilherme Pat,Steven Asplund,2026-08-08T21:00:00Z,0,ml,home,,191,0,950,account_ccy,2026-08-08T21:00:00+00:00,3678524075
2026-08-01T07:10:16.871132+00:00,1624,1633163716,Guilherme Pat,Steven Asplund,2026-08-08T21:00:00Z,0,ml,away,,-227,0,950,account_ccy,2026-08-08T21:00:00+00:00,3678524075
2026-08-01T07:10:16.871132+00:00,1624,1632703346,Marcin Tybura,Aleksandar Rakic,2026-08-01T18:45:00Z,0,ml,home,,315,0,6000,account_ccy,2026-08-01T18:45:00+00:00,3678615008
2026-08-01T07:10:16.871132+00:00,1624,1632703346,Marcin Tybura,Aleksandar Rakic,2026-08-01T18:45:00Z,0,ml,away,,-372,0,6000,account_ccy,2026-08-01T18:45:00+00:00,3678615008
2026-08-01T07:10:16.871132+00:00,1624,1632703346,Marcin Tybura,Aleksandar Rakic,2026-08-01T18:45:00Z,0,ou,over,1.5,-212,0,3000,account_ccy,2026-08-01T18:45:00+00:00,3678615008
2026-08-01T07:10:16.871132+00:00,1624,1632703346,Marcin Tybura,Aleksandar Rakic,2026-08-01T18:45:00Z,0,ou,under,1.5,179,0,3000,account_ccy,2026-08-01T18:45:00+00:00,3678615008
2026-08-01T07:10:16.871132+00:00,1624,1632066275,Gillian Robertson,Mackenzie Dern,2026-08-15T21:00:00Z,0,ml,home,,204,0,2050,account_ccy,2026-08-15T21:00:00+00:00,3676561268
2026-08-01T07:10:16.871132+00:00,1624,1632066275,Gillian Robertson,Mackenzie Dern,2026-08-15T21:00:00Z,0,ml,away,,-245,0,2050,account_ccy,2026-08-15T21:00:00+00:00,3676561268
2026-08-01T07:10:16.871132+00:00,1624,1632709790,Noah Gugnon,Milos Janicic,2026-08-01T17:15:00Z,0,ml,home,,-114,0,6000,account_ccy,2026-08-01T17:15:00+00:00,3678615862
2026-08-01T07:10:16.871132+00:00,1624,1632709790,Noah Gugnon,Milos Janicic,2026-08-01T17:15:00Z,0,ml,away,,101,0,6000,account_ccy,2026-08-01T17:15:00+00:00,3678615862
2026-08-01T07:10:16.871132+00:00,1624,1632709790,Noah Gugnon,Milos Janicic,2026-08-01T17:15:00Z,0,ou,over,1.5,-138,0,3000,account_ccy,2026-08-01T17:15:00+00:00,3678615862
2026-08-01T07:10:16.871132+00:00,1624,1632709790,Noah Gugnon,Milos Janicic,2026-08-01T17:15:00Z,0,ou,under,1.5,118,0,3000,account_ccy,2026-08-01T17:15:00+00:00,3678615862
2026-08-01T07:10:16.871132+00:00,1624,1633163714,Bruno Lopes,Diyar Nurgozhay,2026-08-08T21:00:00Z,0,ml,home,,129,0,950,account_ccy,2026-08-08T21:00:00+00:00,3677940342
2026-08-01T07:10:16.871132+00:00,1624,1633163714,Bruno Lopes,Diyar Nurgozhay,2026-08-08T21:00:00Z,0,ml,away,,-151,0,950,account_ccy,2026-08-08T21:00:00+00:00,3677940342
2026-08-01T07:10:16.871132+00:00,1624,1632703347,Gilbert Urbina,Vlasto Cepo,2026-08-01T17:45:00Z,0,ml,home,,293,0,6000,account_ccy,2026-08-01T17:45:00+00:00,3678589695
2026-08-01T07:10:16.871132+00:00,1624,1632703347,Gilbert Urbina,Vlasto Cepo,2026-08-01T17:45:00Z,0,ml,away,,-344,0,6000,account_ccy,2026-08-01T17:45:00+00:00,3678589695
2026-08-01T07:10:16.871132+00:00,1624,1632703347,Gilbert Urbina,Vlasto Cepo,2026-08-01T17:45:00Z,0,ou,over,1.5,223,0,3000,account_ccy,2026-08-01T17:45:00+00:00,3678589695
2026-08-01T07:10:16.871132+00:00,1624,1632703347,Gilbert Urbina,Vlasto Cepo,2026-08-01T17:45:00Z,0,ou,under,1.5,-269,0,3000,account_ccy,2026-08-01T17:45:00+00:00,3678589695
2026-08-01T07:10:16.871132+00:00,1624,1632710674,Bogdan Grad,Dennis Buzukja,2026-08-01T15:40:00Z,0,ml,home,,-196,0,6000,account_ccy,2026-08-01T15:40:00+00:00,3678515953
2026-08-01T07:10:16.871132+00:00,1624,1632710674,Bogdan Grad,Dennis Buzukja,2026-08-01T15:40:00Z,0,ml,away,,173,0,6000,account_ccy,2026-08-01T15:40:00+00:00,3678515953
2026-08-01T07:10:16.871132+00:00,1624,1632710674,Bogdan Grad,Dennis Buzukja,2026-08-01T15:40:00Z,0,ou,over,2.5,-142,0,3000,account_ccy,2026-08-01T15:40:00+00:00,3678515953
2026-08-01T07:10:16.871132+00:00,1624,1632710674,Bogdan Grad,Dennis Buzukja,2026-08-01T15:40:00Z,0,ou,under,2.5,122,0,3000,account_ccy,2026-08-01T15:40:00+00:00,3678515953
2026-08-01T07:10:16.871132+00:00,1624,1633157654,Yadier Del Valle,Darren Elkins,2026-08-08T21:00:00Z,0,ml,home,,-650,0,950,account_ccy,2026-08-08T21:00:00+00:00,3678415155
2026-08-01T07:10:16.871132+00:00,1624,1633157654,Yadier Del Valle,Darren Elkins,2026-08-08T21:00:00Z,0,ml,away,,482,0,950,account_ccy,2026-08-08T21:00:00+00:00,3678415155
2026-08-01T07:10:16.871132+00:00,1624,1632709787,Michael Oliveira,Oban Elliott,2026-08-01T16:20:00Z,0,ml,home,,-367,0,6000,account_ccy,2026-08-01T16:20:00+00:00,3678539891
2026-08-01T07:10:16.871132+00:00,1624,1632709787,Michael Oliveira,Oban Elliott,2026-08-01T16:20:00Z,0,ml,away,,311,0,6000,account_ccy,2026-08-01T16:20:00+00:00,3678539891
2026-08-01T07:10:16.871132+00:00,1624,1632709787,Michael Oliveira,Oban Elliott,2026-08-01T16:20:00Z,0,ou,over,1.5,-179,0,3000,account_ccy,2026-08-01T16:20:00+00:00,3678539891
2026-08-01T07:10:16.871132+00:00,1624,1632709787,Michael Oliveira,Oban Elliott,2026-08-01T16:20:00Z,0,ou,under,1.5,152,0,3000,account_ccy,2026-08-01T16:20:00+00:00,3678539891
2026-08-01T07:10:16.871132+00:00,1624,1632703348,Tofiq Musayev,Ludovit Klein,2026-08-01T16:40:00Z,0,ml,home,,216,0,6000,account_ccy,2026-08-01T16:40:00+00:00,3678552204
2026-08-01T07:10:16.871132+00:00,1624,1632703348,Tofiq Musayev,Ludovit Klein,2026-08-01T16:40:00Z,0,ml,away,,-249,0,6000,account_ccy,2026-08-01T16:40:00+00:00,3678552204
2026-08-01T07:10:16.871132+00:00,1624,1632703348,Tofiq Musayev,Ludovit Klein,2026-08-01T16:40:00Z,0,ou,over,2.5,-159,0,3000,account_ccy,2026-08-01T16:40:00+00:00,3678552204
2026-08-01T07:10:16.871132+00:00,1624,1632703348,Tofiq Musayev,Ludovit Klein,2026-08-01T16:40:00Z,0,ou,under,2.5,136,0,3000,account_ccy,2026-08-01T16:40:00+00:00,3678552204
2026-08-01T07:10:16.871132+00:00,1624,1632703344,Daniel Rodriguez,Uros Medic,2026-08-01T19:45:00Z,0,ml,home,,325,0,10000,account_ccy,2026-08-01T19:45:00+00:00,3678633746
2026-08-01T07:10:16.871132+00:00,1624,1632703344,Daniel Rodriguez,Uros Medic,2026-08-01T19:45:00Z,0,ml,away,,-385,0,10000,account_ccy,2026-08-01T19:45:00+00:00,3678633746
2026-08-01T07:10:16.871132+00:00,1624,1632703344,Daniel Rodriguez,Uros Medic,2026-08-01T19:45:00Z,0,ou,over,1.5,155,0,3000,account_ccy,2026-08-01T19:45:00+00:00,3678633746
2026-08-01T07:10:16.871132+00:00,1624,1632703344,Daniel Rodriguez,Uros Medic,2026-08-01T19:45:00Z,0,ou,under,1.5,-183,0,3000,account_ccy,2026-08-01T19:45:00+00:00,3678633746
2026-08-01T07:10:16.871132+00:00,1624,1633163713,Quillan Salkilld,Mateusz Gamrot,2026-08-08T21:00:00Z,0,ml,home,,-127,0,950,account_ccy,2026-08-08T21:00:00+00:00,3678522126
2026-08-01T07:10:16.871132+00:00,1624,1633163713,Quillan Salkilld,Mateusz Gamrot,2026-08-08T21:00:00Z,0,ml,away,,108,0,950,account_ccy,2026-08-08T21:00:00+00:00,3678522126
2026-08-01T07:10:16.871132+00:00,1624,1632703345,Navajo Stirling,Jan Blachowicz,2026-08-01T19:15:00Z,0,ml,home,,-319,0,8000,account_ccy,2026-08-01T19:15:00+00:00,3678624920
2026-08-01T07:10:16.871132+00:00,1624,1632703345,Navajo Stirling,Jan Blachowicz,2026-08-01T19:15:00Z,0,ml,away,,273,0,8000,account_ccy,2026-08-01T19:15:00+00:00,3678624920
2026-08-01T07:10:16.871132+00:00,1624,1632703345,Navajo Stirling,Jan Blachowicz,2026-08-01T19:15:00Z,0,ou,over,2.5,-200,0,3000,account_ccy,2026-08-01T19:15:00+00:00,3678624920
2026-08-01T07:10:16.871132+00:00,1624,1632703345,Navajo Stirling,Jan Blachowicz,2026-08-01T19:15:00Z,0,ou,under,2.5,169,0,3000,account_ccy,2026-08-01T19:15:00+00:00,3678624920
2026-08-01T07:10:16.871132+00:00,1624,1632709870,Robert Valentin,Dusko Todorovic,2026-08-01T18:15:00Z,0,ml,home,,-161,0,6000,account_ccy,2026-08-01T18:15:00+00:00,3678603635
2026-08-01T07:10:16.871132+00:00,1624,1632709870,Robert Valentin,Dusko Todorovic,2026-08-01T18:15:00Z,0,ml,away,,143,0,6000,account_ccy,2026-08-01T18:15:00+00:00,3678603635
2026-08-01T07:10:16.871132+00:00,1624,1632709870,Robert Valentin,Dusko Todorovic,2026-08-01T18:15:00Z,0,ou,over,1.5,-101,0,3000,account_ccy,2026-08-01T18:15:00+00:00,3678603635
2026-08-01T07:10:16.871132+00:00,1624,1632709870,Robert Valentin,Dusko Todorovic,2026-08-01T18:15:00Z,0,ou,under,1.5,-115,0,3000,account_ccy,2026-08-01T18:15:00+00:00,3678603635
2026-08-01T07:10:16.871132+00:00,1624,1633157652,Billy Quarantillo,Diego Ferreira,2026-08-08T21:00:00Z,0,ml,home,,138,0,950,account_ccy,2026-08-08T21:00:00+00:00,3677868467
2026-08-01T07:10:16.871132+00:00,1624,1633157652,Billy Quarantillo,Diego Ferreira,2026-08-08T21:00:00Z,0,ml,away,,-162,0,950,account_ccy,2026-08-08T21:00:00+00:00,3677868467
2026-08-01T07:10:16.871132+00:00,1624,1633157653,Jose Montanha,Louie Sutherland,2026-08-08T21:00:00Z,0,ml,home,,165,0,950,account_ccy,2026-08-08T21:00:00+00:00,3678456852
2026-08-01T07:10:16.871132+00:00,1624,1633157653,Jose Montanha,Louie Sutherland,2026-08-08T21:00:00Z,0,ml,away,,-195,0,950,account_ccy,2026-08-08T21:00:00+00:00,3678456852
2026-08-01T07:10:16.871132+00:00,1624,1632709873,Hailey Cowan,Nina Milosevic,2026-08-01T14:55:00Z,0,ml,home,,396,0,6000,account_ccy,2026-08-01T14:55:00+00:00,3678594057
2026-08-01T07:10:16.871132+00:00,1624,1632709873,Hailey Cowan,Nina Milosevic,2026-08-01T14:55:00Z,0,ml,away,,-480,0,6000,account_ccy,2026-08-01T14:55:00+00:00,3678594057
2026-08-01T07:10:16.871132+00:00,1624,1632709873,Hailey Cowan,Nina Milosevic,2026-08-01T14:55:00Z,0,ou,over,1.5,-235,0,3000,account_ccy,2026-08-01T14:55:00+00:00,3678594057
2026-08-01T07:10:16.871132+00:00,1624,1632709873,Hailey Cowan,Nina Milosevic,2026-08-01T14:55:00Z,0,ou,under,1.5,197,0,3000,account_ccy,2026-08-01T14:55:00+00:00,3678594057
2026-08-01T07:10:16.871132+00:00,1624,1633157656,Alexia Thainara,Amanda Lemos,2026-08-08T21:00:00Z,0,ml,home,,-233,0,950,account_ccy,2026-08-08T21:00:00+00:00,3677995220
2026-08-01T07:10:16.871132+00:00,1624,1633157656,Alexia Thainara,Amanda Lemos,2026-08-08T21:00:00Z,0,ml,away,,195,0,950,account_ccy,2026-08-08T21:00:00+00:00,3677995220
2026-08-01T07:10:16.871132+00:00,1624,1633157651,Billy Ray Goff,Ty Miller,2026-08-08T21:00:00Z,0,ml,home,,235,0,950,account_ccy,2026-08-08T21:00:00+00:00,3677868304
2026-08-01T07:10:16.871132+00:00,1624,1633157651,Billy Ray Goff,Ty Miller,2026-08-08T21:00:00Z,0,ml,away,,-285,0,950,account_ccy,2026-08-08T21:00:00+00:00,3677868304
2026-08-01T07:10:16.871132+00:00,1624,1632908874,Alexander Poppeck,Jovan Leka,2026-08-01T14:30:00Z,0,ml,home,,234,0,6000,account_ccy,2026-08-01T14:30:00+00:00,3678488898
2026-08-01T07:10:16.871132+00:00,1624,1632908874,Alexander Poppeck,Jovan Leka,2026-08-01T14:30:00Z,0,ml,away,,-270,0,6000,account_ccy,2026-08-01T14:30:00+00:00,3678488898
2026-08-01T07:10:16.871132+00:00,1624,1632908874,Alexander Poppeck,Jovan Leka,2026-08-01T14:30:00Z,0,ou,over,1.5,-193,0,3000,account_ccy,2026-08-01T14:30:00+00:00,3678488898
2026-08-01T07:10:16.871132+00:00,1624,1632908874,Alexander Poppeck,Jovan Leka,2026-08-01T14:30:00Z,0,ou,under,1.5,164,0,3000,account_ccy,2026-08-01T14:30:00+00:00,3678488898
2026-08-01T09:22:49.256210+00:00,1624,1632710674,Bogdan Grad,Dennis Buzukja,2026-08-01T15:40:00Z,0,ml,home,,-196,0,6000,account_ccy,2026-08-01T15:40:00+00:00,3678681317
2026-08-01T09:22:49.256210+00:00,1624,1632710674,Bogdan Grad,Dennis Buzukja,2026-08-01T15:40:00Z,0,ml,away,,172,0,6000,account_ccy,2026-08-01T15:40:00+00:00,3678681317
2026-08-01T09:22:49.256210+00:00,1624,1632710674,Bogdan Grad,Dennis Buzukja,2026-08-01T15:40:00Z,0,ou,over,2.5,-142,0,3000,account_ccy,2026-08-01T15:40:00+00:00,3678681317
2026-08-01T09:22:49.256210+00:00,1624,1632710674,Bogdan Grad,Dennis Buzukja,2026-08-01T15:40:00Z,0,ou,under,2.5,122,0,3000,account_ccy,2026-08-01T15:40:00+00:00,3678681317
2026-08-01T09:22:49.256210+00:00,1624,1632703344,Daniel Rodriguez,Uros Medic,2026-08-01T19:45:00Z,0,ml,home,,325,0,10000,account_ccy,2026-08-01T19:45:00+00:00,3678745394
2026-08-01T09:22:49.256210+00:00,1624,1632703344,Daniel Rodriguez,Uros Medic,2026-08-01T19:45:00Z,0,ml,away,,-385,0,10000,account_ccy,2026-08-01T19:45:00+00:00,3678745394
2026-08-01T09:22:49.256210+00:00,1624,1632703344,Daniel Rodriguez,Uros Medic,2026-08-01T19:45:00Z,0,ou,over,1.5,167,0,3000,account_ccy,2026-08-01T19:45:00+00:00,3678745394
2026-08-01T09:22:49.256210+00:00,1624,1632703344,Daniel Rodriguez,Uros Medic,2026-08-01T19:45:00Z,0,ou,under,1.5,-197,0,3000,account_ccy,2026-08-01T19:45:00+00:00,3678745394
2026-08-01T09:22:49.256210+00:00,1624,1633163716,Guilherme Pat,Steven Asplund,2026-08-08T21:00:00Z,0,ml,home,,191,0,950,account_ccy,2026-08-08T21:00:00+00:00,3678524075
2026-08-01T09:22:49.256210+00:00,1624,1633163716,Guilherme Pat,Steven Asplund,2026-08-08T21:00:00Z,0,ml,away,,-227,0,950,account_ccy,2026-08-08T21:00:00+00:00,3678524075
2026-08-01T09:22:49.256210+00:00,1624,1632908874,Alexander Poppeck,Jovan Leka,2026-08-01T14:30:00Z,0,ml,home,,234,0,6000,account_ccy,2026-08-01T14:30:00+00:00,3678488898
2026-08-01T09:22:49.256210+00:00,1624,1632908874,Alexander Poppeck,Jovan Leka,2026-08-01T14:30:00Z,0,ml,away,,-270,0,6000,account_ccy,2026-08-01T14:30:00+00:00,3678488898
2026-08-01T09:22:49.256210+00:00,1624,1632908874,Alexander Poppeck,Jovan Leka,2026-08-01T14:30:00Z,0,ou,over,1.5,-193,0,3000,account_ccy,2026-08-01T14:30:00+00:00,3678488898
2026-08-01T09:22:49.256210+00:00,1624,1632908874,Alexander Poppeck,Jovan Leka,2026-08-01T14:30:00Z,0,ou,under,1.5,164,0,3000,account_ccy,2026-08-01T14:30:00+00:00,3678488898
2026-08-01T09:22:49.256210+00:00,1624,1632709872,Kyle Prepolec,Mateusz Rebecki,2026-08-01T15:20:00Z,0,ml,home,,545,0,6000,account_ccy,2026-08-01T15:20:00+00:00,3678501355
2026-08-01T09:22:49.256210+00:00,1624,1632709872,Kyle Prepolec,Mateusz Rebecki,2026-08-01T15:20:00Z,0,ml,away,,-694,0,6000,account_ccy,2026-08-01T15:20:00+00:00,3678501355
2026-08-01T09:22:49.256210+00:00,1624,1632709872,Kyle Prepolec,Mateusz Rebecki,2026-08-01T15:20:00Z,0,ou,over,1.5,-158,0,3000,account_ccy,2026-08-01T15:20:00+00:00,3678501355
2026-08-01T09:22:49.256210+00:00,1624,1632709872,Kyle Prepolec,Mateusz Rebecki,2026-08-01T15:20:00Z,0,ou,under,1.5,135,0,3000,account_ccy,2026-08-01T15:20:00+00:00,3678501355
2026-08-01T09:22:49.256210+00:00,1624,1632709873,Hailey Cowan,Nina Milosevic,2026-08-01T14:55:00Z,0,ml,home,,396,0,6000,account_ccy,2026-08-01T14:55:00+00:00,3678594057
2026-08-01T09:22:49.256210+00:00,1624,1632709873,Hailey Cowan,Nina Milosevic,2026-08-01T14:55:00Z,0,ml,away,,-480,0,6000,account_ccy,2026-08-01T14:55:00+00:00,3678594057
2026-08-01T09:22:49.256210+00:00,1624,1632709873,Hailey Cowan,Nina Milosevic,2026-08-01T14:55:00Z,0,ou,over,1.5,-235,0,3000,account_ccy,2026-08-01T14:55:00+00:00,3678594057
2026-08-01T09:22:49.256210+00:00,1624,1632709873,Hailey Cowan,Nina Milosevic,2026-08-01T14:55:00Z,0,ou,under,1.5,197,0,3000,account_ccy,2026-08-01T14:55:00+00:00,3678594057
2026-08-01T09:22:49.256210+00:00,1624,1633157654,Yadier Del Valle,Darren Elkins,2026-08-08T21:00:00Z,0,ml,home,,-650,0,950,account_ccy,2026-08-08T21:00:00+00:00,3678415155
2026-08-01T09:22:49.256210+00:00,1624,1633157654,Yadier Del Valle,Darren Elkins,2026-08-08T21:00:00Z,0,ml,away,,482,0,950,account_ccy,2026-08-08T21:00:00+00:00,3678415155
2026-08-01T09:22:49.256210+00:00,1624,1632709790,Noah Gugnon,Milos Janicic,2026-08-01T17:15:00Z,0,ml,home,,-113,0,6000,account_ccy,2026-08-01T17:15:00+00:00,3678731653
2026-08-01T09:22:49.256210+00:00,1624,1632709790,Noah Gugnon,Milos Janicic,2026-08-01T17:15:00Z,0,ml,away,,101,0,6000,account_ccy,2026-08-01T17:15:00+00:00,3678731653
2026-08-01T09:22:49.256210+00:00,1624,1632709790,Noah Gugnon,Milos Janicic,2026-08-01T17:15:00Z,0,ou,over,1.5,-132,0,3000,account_ccy,2026-08-01T17:15:00+00:00,3678731653
